,sample,date,n,nsp7,e,orf3,hel,orf8b,orf5,nendou,orf4a,nsp6,rdrp,exon,m,2omethyltransferase,s1,nsp4,nsp5,nsp3,orf4b,nsp1,s2,nsp9,nsp8,nsp2,nsp10
143,KT368825,2014.5794520547945,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.004098360655737705,0.005917159763313609,0.0,0.011128775834658187,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.007142857142857143
144,KP405227,2013.98867407639,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.009009009009009009,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.007142857142857143
145,MK910259,2016.0860655737704,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.009009009009009009,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.007142857142857143
146,KT368855,2014.7465753424658,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.0039447731755424065,0.0,0.009538950715421303,0.0,0.010362694300518135,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
147,KT368853,2014.7465753424658,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.005917159763313609,0.0,0.012188659247482777,0.0,0.0051813471502590676,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.007142857142857143
148,KT368854,2014.6671232876713,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.005917159763313609,0.0,0.010598834128245893,0.0,0.0051813471502590676,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.007142857142857143
149,KT368851,2014.816640282109,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.005917159763313609,0.0,0.010598834128245893,0.0,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
150,KT368849,2014.7516985121435,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.005917159763313609,0.0,0.010598834128245893,0.0,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
151,KT368850,2014.7516985121435,0.0024154589371980675,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.005917159763313609,0.0,0.010598834128245893,0.0,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
152,KT368852,2014.805970820764,0.0024154589371980675,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.006830601092896175,0.0039447731755424065,0.0,0.009538950715421303,0.0,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
153,KT368890,2015.16301369863,0.0024154589371980675,0.0,0.0,0.0,0.0,0.008849557522123894,0.0044444444444444444,0.0,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.010068892421833599,0.0,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
154,KT368866,2015.1503179202257,0.0024154589371980675,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00546448087431694,0.0039447731755424065,0.0,0.010068892421833599,0.0,0.0051813471502590676,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.007142857142857143
155,KT368867,2015.1503179202257,0.0024154589371980675,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00546448087431694,0.0039447731755424065,0.0,0.010068892421833599,0.0,0.0051813471502590676,0.006644518272425249,0.0,0.0,0.0030303030303030303,0.007142857142857143
156,KT368857,2014.7465753424658,0.0024154589371980675,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.009538950715421303,0.0,0.010362694300518135,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
157,KT368827,2014.7442445390006,0.0024154589371980675,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.009538950715421303,0.0,0.010362694300518135,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
158,KT368856,2014.7442445390006,0.0024154589371980675,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.004098360655737705,0.0039447731755424065,0.0,0.009538950715421303,0.0,0.010362694300518135,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
159,KT368845,2014.9986301369863,0.004830917874396135,0.0,0.012048192771084338,0.0,0.0,0.008849557522123894,0.0,0.0,0.00909090909090909,0.0,0.0010718113612004287,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.0039447731755424065,0.0,0.011658717541070483,0.004048582995951417,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
160,KT368844,2014.9986301369863,0.004830917874396135,0.0,0.012048192771084338,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0010718113612004287,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.0039447731755424065,0.0,0.011658717541070483,0.004048582995951417,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
161,KT368828,2014.9190282996074,0.004830917874396135,0.0,0.012048192771084338,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0010718113612004287,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.0039447731755424065,0.0,0.011658717541070483,0.0,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
162,KT368843,2014.9190282996074,0.004830917874396135,0.0,0.012048192771084338,0.0,0.0,0.017699115044247787,0.0,0.0,0.00909090909090909,0.0,0.0010718113612004287,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.0039447731755424065,0.0,0.011658717541070483,0.0,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
163,MF598654,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.0042395336512983575,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
164,MF598658,2015.2452054794521,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0010718113612004287,0.003816793893129771,0.00909090909090909,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.0047694753577106515,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.007142857142857143
165,MF598638,2015.16301369863,0.0024154589371980675,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.006359300476947536,0.008097165991902834,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
166,MF598679,2015.2452054794521,0.0024154589371980675,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0029154518950437317,0.01818181818181818,0.0,0.0,0.003816793893129771,0.00909090909090909,0.0,0.006830601092896175,0.0039447731755424065,0.0,0.007419183889772125,0.0,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
167,MF598687,2015.16301369863,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00273224043715847,0.0019723865877712033,0.0,0.006359300476947536,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
168,MF598651,2015.2452054794521,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0016722408026755853,0.008849557522123894,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0057251908396946565,0.00909090909090909,0.0,0.00546448087431694,0.0039447731755424065,0.0,0.009009009009009009,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
169,MF598696,2015.16301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.003816793893129771,0.00909090909090909,0.0,0.004098360655737705,0.0019723865877712033,0.0,0.00688924218335983,0.0,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
170,MF598678,2015.16301369863,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.008746355685131196,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.0047694753577106515,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
171,MF598650,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00546448087431694,0.0019723865877712033,0.0,0.005299417064122946,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
172,MF598629,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0016722408026755853,0.008849557522123894,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.006359300476947536,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
173,MF598689,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0016722408026755853,0.008849557522123894,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
174,MF598649,2015.2452054794521,0.0,0.0,0.024096385542168676,0.009615384615384616,0.0,0.017699115044247787,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.00909090909090909,0.0,0.00819672131147541,0.0019723865877712033,0.0,0.005829358770535241,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
175,MF598656,2015.2452054794521,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.017699115044247787,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00819672131147541,0.0019723865877712033,0.0,0.00688924218335983,0.012145748987854251,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.007142857142857143
176,MF598640,2015.1832475697624,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.006359300476947536,0.008097165991902834,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
177,MF679174,2015.327397260274,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00819672131147541,0.0019723865877712033,0.0,0.006359300476947536,0.008097165991902834,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
178,MF598653,2015.2452054794521,0.0,0.0,0.012048192771084338,0.019230769230769232,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.008479067302596715,0.004048582995951417,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
179,MF598700,2015.2479452054795,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.008888888888888889,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.007633587786259542,0.004545454545454545,0.0,0.00546448087431694,0.0039447731755424065,0.0,0.006359300476947536,0.004048582995951417,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
180,MF598609,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.008888888888888889,0.0029154518950437317,0.01818181818181818,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.005299417064122946,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
181,MF598712,2015.327397260274,0.0,0.0,0.024096385542168676,0.019230769230769232,0.0,0.017699115044247787,0.008888888888888889,0.0058309037900874635,0.01818181818181818,0.0,0.0,0.0057251908396946565,0.00909090909090909,0.0,0.006830601092896175,0.0039447731755424065,0.0,0.00688924218335983,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.007142857142857143
182,MF598683,2015.2174940715804,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0016722408026755853,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.006830601092896175,0.0039447731755424065,0.0,0.007419183889772125,0.004048582995951417,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.007142857142857143
183,MF598702,2015.2884621906608,0.0,0.0,0.024096385542168676,0.019230769230769232,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.009541984732824428,0.004545454545454545,0.0,0.006830601092896175,0.0039447731755424065,0.0,0.007419183889772125,0.004048582995951417,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
184,MF598707,2015.3110444111126,0.0,0.0,0.012048192771084338,0.019230769230769232,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.013358778625954198,0.004545454545454545,0.0,0.006830601092896175,0.0039447731755424065,0.0,0.007419183889772125,0.004048582995951417,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
185,MF598708,2015.3110444111126,0.0,0.0,0.012048192771084338,0.019230769230769232,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.013358778625954198,0.004545454545454545,0.0,0.006830601092896175,0.0039447731755424065,0.0,0.007419183889772125,0.004048582995951417,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
186,MF598630,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0019083969465648854,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
187,MF598614,2015.2452054794521,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.008888888888888889,0.0058309037900874635,0.01818181818181818,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.00819672131147541,0.0019723865877712033,0.0,0.007419183889772125,0.008097165991902834,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
188,MF598711,2015.327397260274,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.008888888888888889,0.0029154518950437317,0.00909090909090909,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.00819672131147541,0.0019723865877712033,0.0,0.008479067302596715,0.004048582995951417,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0030303030303030303,0.007142857142857143
189,MF598671,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00794912559618442,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
190,MF598634,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0049833887043189366,0.0,0.0,0.0015151515151515152,0.0
191,KT751244,2014.9211189290213,0.0,0.0,0.012048192771084338,0.019230769230769232,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
192,MF598673,2015.2452054794521,0.0,0.0,0.024096385542168676,0.019230769230769232,0.0,0.017699115044247787,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.012295081967213115,0.0039447731755424065,0.0,0.007419183889772125,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
193,MF598716,2015.327397260274,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.008888888888888889,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.007633587786259542,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00794912559618442,0.004048582995951417,0.010362694300518135,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
194,MF598623,2015.2452054794521,0.0,0.0,0.012048192771084338,0.019230769230769232,0.0,0.008849557522123894,0.0044444444444444444,0.014577259475218658,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.009562841530054645,0.0019723865877712033,0.0,0.007419183889772125,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
195,MF679173,2015.327397260274,0.0,0.0,0.012048192771084338,0.019230769230769232,0.0,0.008849557522123894,0.0044444444444444444,0.014577259475218658,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00819672131147541,0.0019723865877712033,0.0,0.007419183889772125,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
196,MF598659,2015.16301369863,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0016722408026755853,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.003424657534246575,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.015544041450777202,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
197,MF598709,2015.327397260274,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.008888888888888889,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.015544041450777202,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
198,MF598714,2015.327397260274,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.008888888888888889,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00794912559618442,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
199,MF598690,2015.2452054794521,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.008097165991902834,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
200,MF598655,2015.1701640295812,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
201,MF598605,2015.1701640295812,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
202,MF598715,2015.2479452054795,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.012145748987854251,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
203,MF598722,2015.327397260274,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.01818181818181818,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.007419183889772125,0.012145748987854251,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
204,MF598721,2015.3011459410661,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.012145748987854251,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
205,MF598720,2015.2479452054795,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.012145748987854251,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
206,MF598719,2015.2479452054795,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.012145748987854251,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
207,MF598717,2015.2479452054795,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0015151515151515152,0.0
208,MF598599,2015.2452054794521,0.0,0.0,0.012048192771084338,0.028846153846153848,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.007419183889772125,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
209,MF598699,2015.327397260274,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.008888888888888889,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.008479067302596715,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
210,MF598598,2015.1654319859529,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.0057251908396946565,0.004545454545454545,0.0,0.009562841530054645,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
211,MF598626,2015.2452054794521,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.01818181818181818,0.0,0.0,0.007633587786259542,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.007419183889772125,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.004545454545454545,0.0
212,MF598600,2015.2452054794521,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.00819672131147541,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
213,MF598610,2015.2452054794521,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.003424657534246575,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
214,MF598596,2015.1850143633433,0.0,0.0,0.012048192771084338,0.009615384615384616,0.0,0.008849557522123894,0.0044444444444444444,0.0058309037900874635,0.00909090909090909,0.0,0.0,0.003816793893129771,0.004545454545454545,0.0,0.006830601092896175,0.0019723865877712033,0.0,0.00688924218335983,0.004048582995951417,0.0051813471502590676,0.0033222591362126247,0.0,0.0,0.0030303030303030303,0.0
