,sample,host,date,nsp7,nsp10,nsp9,rdrpb,e,orf4a,nsp2,n,nsp8,nsp4,orf8b,nsp3,nendou,m,rdrpa,nsp1,orf5,hel,2omethyltransferase,exon,s2,orf3,s1,nsp6,orf4b,nsp5
301,KT368890,Camel,2015.16301369863,0.0,0.004761904761904762,0.0,0.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.0058997050147492625,0.0035329447094152974,0.0,0.0015151515151515152,0.0,0.0017271157167530224,0.0014814814814814814,0.0,0.0,0.002544529262086514,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
302,KT368852,Camel,2014.8052999262818,0.0,0.004761904761904762,0.0,0.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.0058997050147492625,0.0033562974739445328,0.0009718172983479105,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.002276867030965392,0.0,0.0,0.0
303,KT368866,Camel,2015.1489712866282,0.0,0.004761904761904762,0.0,0.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.0035329447094152974,0.0,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0019083969465648854,0.0022148394241417496,0.0,0.0018214936247723133,0.0,0.0,0.0
304,KT368867,Camel,2015.1489712866282,0.0,0.004761904761904762,0.0,0.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.0035329447094152974,0.0,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0019083969465648854,0.0022148394241417496,0.0,0.0018214936247723133,0.0,0.0,0.0
305,KT368857,Camel,2014.7465753424658,0.0,0.004761904761904762,0.0,0.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.0058997050147492625,0.0033562974739445328,0.0,0.0015151515151515152,0.0,0.0034542314335060447,0.0,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
306,KT368827,Camel,2014.735845490906,0.0,0.004761904761904762,0.0,0.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.0058997050147492625,0.0033562974739445328,0.0,0.0015151515151515152,0.0,0.0034542314335060447,0.0,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
307,KT368856,Camel,2014.735845490906,0.0,0.004761904761904762,0.0,0.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.0058997050147492625,0.0033562974739445328,0.0,0.0015151515151515152,0.0,0.0034542314335060447,0.0,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.001366120218579235,0.0,0.0,0.0
308,KT368845,Camel,2014.9986301369863,0.0,0.004761904761904762,0.0,1.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.0058997050147492625,0.004062886415827592,0.0,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.0009107468123861566,0.0,0.001349527665317139,0.0
309,KT368844,Camel,2014.9986301369863,0.0,0.004761904761904762,0.0,1.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.004062886415827592,0.0,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.0009107468123861566,0.0,0.001349527665317139,0.0
310,KT368828,Camel,2014.9164383561645,0.0,0.004761904761904762,0.0,1.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.004062886415827592,0.0,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.0009107468123861566,0.0,0.0,0.0
311,KT368843,Camel,2014.9164383561645,0.0,0.004761904761904762,0.0,1.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.004062886415827592,0.0,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0019083969465648854,0.0016611295681063123,0.0,0.0009107468123861566,0.0,0.0,0.0
312,KT624236,Human,2008.954918032787,0.0,0.002380952380952381,0.0,2.0,0.0,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0019723865877712033,0.0029498525073746312,0.003179650238473768,0.0,0.0015151515151515152,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0031806615776081423,0.0011074197120708748,0.0,0.0009107468123861566,0.0,0.0,0.0
313,MF598608,Camel,2015.16301369863,0.0,0.004761904761904762,0.0,4.0,0.004016064257028112,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0029498525073746312,0.0042395336512983575,0.001943634596695821,0.0030303030303030303,0.0,0.0034542314335060447,0.0,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.003205128205128205,0.0018214936247723133,0.0,0.0,0.0
314,MF598712,Camel,2015.2479452054795,0.0,0.004761904761904762,0.0,4.0,0.0,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0029498525073746312,0.004592828122239887,0.001943634596695821,0.0030303030303030303,0.0,0.0017271157167530224,0.0,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.00641025641025641,0.002276867030965392,0.0,0.0,0.0
315,MF598651,Camel,2015.16301369863,0.0,0.004761904761904762,0.0,4.0,0.004016064257028112,0.0030303030303030303,0.00202020202020202,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004946122593181417,0.0009718172983479105,0.0030303030303030303,0.0,0.0017271157167530224,0.0014814814814814814,0.0005574136008918618,0.0,0.003816793893129771,0.0011074197120708748,0.003205128205128205,0.0018214936247723133,0.0,0.002699055330634278,0.0
316,MF598609,Camel,2015.16301369863,0.0,0.004761904761904762,0.0,4.0,0.004016064257028112,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.003287310979618672,0.0058997050147492625,0.005476064299593711,0.0009718172983479105,0.0015151515151515152,0.0,0.0017271157167530224,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.003205128205128205,0.002276867030965392,0.0,0.002699055330634278,0.0
317,MF598683,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.001943634596695821,0.0015151515151515152,0.0,0.0034542314335060447,0.0014814814814814814,0.0005574136008918618,0.0,0.003816793893129771,0.0011074197120708748,0.003205128205128205,0.002276867030965392,0.0,0.001349527665317139,0.0
318,MF598702,Camel,2015.2479452054795,0.0,0.004761904761904762,0.0,4.0,0.008032128514056224,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.001943634596695821,0.0015151515151515152,0.0,0.0034542314335060447,0.0014814814814814814,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.00641025641025641,0.002276867030965392,0.0,0.001349527665317139,0.0
319,MF598707,Camel,2015.3166674087142,0.0,0.004761904761904762,0.0,4.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.001943634596695821,0.0015151515151515152,0.0,0.0034542314335060447,0.0014814814814814814,0.0,0.0,0.006361323155216285,0.0011074197120708748,0.00641025641025641,0.002276867030965392,0.0,0.001349527665317139,0.0
320,MF598708,Camel,2015.3166674087142,0.0,0.004761904761904762,0.0,4.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.001943634596695821,0.0015151515151515152,0.0,0.0034542314335060447,0.0014814814814814814,0.0,0.0,0.006361323155216285,0.0011074197120708748,0.00641025641025641,0.002276867030965392,0.0,0.001349527665317139,0.0
321,MF598701,Camel,2015.2479452054795,0.0,0.004761904761904762,0.0,4.0,0.004016064257028112,0.0030303030303030303,0.00202020202020202,0.0,0.0,0.003287310979618672,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0017271157167530224,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.003205128205128205,0.0018214936247723133,0.0,0.001349527665317139,0.0
322,KT861632,Human,2014.9794520547946,0.0,0.007142857142857143,0.0,4.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0034542314335060447,0.0014814814814814814,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.003205128205128205,0.00273224043715847,0.0,0.001349527665317139,0.0
323,MF598643,Camel,2015.2452054794521,0.0,0.007142857142857143,0.0,5.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.005122769828652182,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.0014814814814814814,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.00641025641025641,0.0018214936247723133,0.0,0.004048582995951417,0.0
324,MF598660,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.004016064257028112,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.0014814814814814814,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.00641025641025641,0.0018214936247723133,0.0,0.002699055330634278,0.0
325,MF598622,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.0030303030303030303,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004592828122239887,0.001943634596695821,0.0015151515151515152,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0016611295681063123,0.00641025641025641,0.002276867030965392,0.0,0.002699055330634278,0.0
326,KT805986,Human,2015.1931506849314,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.00641025641025641,0.002276867030965392,0.0,0.002699055330634278,0.0
327,MF598627,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.004048582995951417,0.0
328,MF598625,Camel,2015.2452054794521,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
329,KT003530,Human,2015.4013698630138,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0022148394241417496,0.009615384615384616,0.0018214936247723133,0.0,0.004048582995951417,0.0
330,KT806027,Human,2015.4068493150685,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.004048582995951417,0.0
331,KT806035,Human,2015.4150684931508,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.004048582995951417,0.0
332,KT182953,Human,2015.4041095890411,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.004048582995951417,0.0
333,KT182955,Human,2015.4041095890411,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0015151515151515152,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.002276867030965392,0.0,0.004048582995951417,0.0
334,MF598607,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.012048192771084338,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004592828122239887,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.002699055330634278,0.0
335,MF598628,Camel,2015.2452054794521,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.0047694753577106515,0.0009718172983479105,0.004545454545454545,0.0,0.0051813471502590676,0.0044444444444444444,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.005398110661268556,0.0
336,MF598616,Camel,2015.2452054794521,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004592828122239887,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.0057251908396946565,0.0011074197120708748,0.009615384615384616,0.002276867030965392,0.0,0.002699055330634278,0.0
337,MN403101,Camel,2019.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.00909090909090909,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0016611295681063123,0.009615384615384616,0.002276867030965392,0.0,0.002699055330634278,0.0
338,MF598613,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.0058997050147492625,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.00641025641025641,0.0018214936247723133,0.0,0.002699055330634278,0.0
339,MF598666,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.00641025641025641,0.0018214936247723133,0.0,0.002699055330634278,0.0
340,MF598664,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.002699055330634278,0.0
341,MF598686,Camel,2015.16301369863,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0069084628670120895,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.002699055330634278,0.0
342,MF598697,Camel,2015.16301369863,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.006060606060606061,0.00202020202020202,0.001610305958132045,0.0,0.0026298487836949377,0.008849557522123894,0.0047694753577106515,0.0009718172983479105,0.006060606060606061,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.002699055330634278,0.0
343,MF598698,Camel,2015.16301369863,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.00909090909090909,0.00202020202020202,0.0,0.0,0.003287310979618672,0.008849557522123894,0.005122769828652182,0.0009718172983479105,0.006060606060606061,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.002699055330634278,0.0
344,MF598676,Camel,2015.2452054794521,0.0,0.011904761904761904,0.0,4.0,0.008032128514056224,0.006060606060606061,0.00202020202020202,0.0,0.0,0.003287310979618672,0.008849557522123894,0.005476064299593711,0.0009718172983479105,0.004545454545454545,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.005089058524173028,0.0011074197120708748,0.009615384615384616,0.00273224043715847,0.0,0.004048582995951417,0.0
345,MF598670,Camel,2015.2452054794521,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.006060606060606061,0.00202020202020202,0.0,0.0,0.003287310979618672,0.008849557522123894,0.006182653241476771,0.0009718172983479105,0.006060606060606061,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.002699055330634278,0.0
346,MF598652,Camel,2015.2234255249734,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.006060606060606061,0.00202020202020202,0.0,0.0,0.003287310979618672,0.008849557522123894,0.006359300476947536,0.0009718172983479105,0.006060606060606061,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
347,MF598677,Camel,2015.2452054794521,0.0,0.009523809523809525,0.0,4.0,0.012048192771084338,0.006060606060606061,0.00202020202020202,0.0,0.0,0.003287310979618672,0.008849557522123894,0.006359300476947536,0.0009718172983479105,0.006060606060606061,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
348,KT275307,Camel,2015.3520547945207,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.006060606060606061,0.00202020202020202,0.0,0.0,0.003287310979618672,0.008849557522123894,0.006359300476947536,0.0009718172983479105,0.006060606060606061,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.005398110661268556,0.0
349,KT275306,Camel,2015.3520547945207,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.006060606060606061,0.00202020202020202,0.0,0.0,0.003287310979618672,0.008849557522123894,0.006359300476947536,0.0009718172983479105,0.006060606060606061,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
350,KT275308,Camel,2015.3520547945207,0.0,0.009523809523809525,0.0,4.0,0.008032128514056224,0.006060606060606061,0.00202020202020202,0.0,0.0,0.003287310979618672,0.008849557522123894,0.006359300476947536,0.0009718172983479105,0.006060606060606061,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
351,MF598631,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.012048192771084338,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.002699055330634278,0.0
352,MF598603,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.012048192771084338,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.001943634596695821,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.009615384615384616,0.0018214936247723133,0.0,0.002699055330634278,0.0
353,MF598594,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.012048192771084338,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.002699055330634278,0.0
354,MF598595,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.012048192771084338,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004592828122239887,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.002699055330634278,0.0
355,MF598694,Camel,2015.2452054794521,0.0,0.007142857142857143,0.0,4.0,0.012048192771084338,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.003887269193391642,0.0030303030303030303,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.002699055330634278,0.0
356,MF598611,Camel,2015.16301369863,0.0,0.009523809523809525,0.0,4.0,0.01606425702811245,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.003287310979618672,0.008849557522123894,0.004592828122239887,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.002699055330634278,0.0
357,MF598615,Camel,2015.2452054794521,0.0,0.007142857142857143,0.0,4.0,0.01606425702811245,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.003287310979618672,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.004545454545454545,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.002699055330634278,0.0
358,MF598657,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0008051529790660225,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
359,MK280984,Human,2015.3849315068494,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0005574136008918618,1.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.002276867030965392,0.0,0.005398110661268556,0.0
361,MF598646,Camel,2015.2452054794521,0.0,0.007142857142857143,0.0,4.0,0.012048192771084338,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.003287310979618672,0.008849557522123894,0.004592828122239887,0.0009718172983479105,0.0030303030303030303,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.004048582995951417,0.0
362,MF598685,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.004048582995951417,0.0
363,MF598684,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0034542314335060447,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.016025641025641024,0.0018214936247723133,0.0,0.004048582995951417,0.0
364,MF598632,Camel,2015.2452054794521,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.005122769828652182,0.0029154518950437317,0.004545454545454545,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.004452926208651399,0.0011074197120708748,0.022435897435897436,0.002276867030965392,0.0,0.005398110661268556,0.0
365,MF598688,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.005122769828652182,0.001943634596695821,0.0030303030303030303,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
366,KX108945,Camel,2015.4068493150685,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004592828122239887,0.0029154518950437317,0.0030303030303030303,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
367,MF598612,Camel,2015.16301369863,0.0,0.007142857142857143,0.0,4.0,0.008032128514056224,0.006060606060606061,0.0015151515151515152,0.0,0.0,0.0026298487836949377,0.008849557522123894,0.004416180886769122,0.0009718172983479105,0.0030303030303030303,0.0,0.0051813471502590676,0.002962962962962963,0.0,0.0,0.003816793893129771,0.0011074197120708748,0.01282051282051282,0.0018214936247723133,0.0,0.004048582995951417,0.0
