,sample,date,nsp1,nsp2,nsp3,nsp4,nsp5,nsp6,nsp7,nsp8,nsp9,nsp10,rdrp,hel,exon,nendou,2omethyltransferase,s1,s2,orf3,orf4a,orf4b,orf5,e,m,orf8b,n
150,MF598695,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.0,0.00909090909090909,0.0,0.013333333333333334,0.0,0.004545454545454545,0.0,0.0
151,MF598698,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.0,0.00909090909090909,0.0,0.0,0.0,0.004545454545454545,0.0,0.0
152,MF598697,2015.1844646914838,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.004545454545454545,0.0,0.004830917874396135
153,MF679172,2015.1844646914838,0.0051813471502590676,0.0015151515151515152,0.005299417064122946,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.004545454545454545,0.0,0.004830917874396135
154,MF598676,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.0042395336512983575,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.0029154518950437317,0.0,0.00546448087431694,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
155,MF598670,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.006359300476947536,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.0,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
156,MF598652,2015.185229997255,0.0051813471502590676,0.0015151515151515152,0.00688924218335983,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
157,MF598677,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.00688924218335983,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.012048192771084338,0.00909090909090909,0.0,0.0
158,MF598641,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.005829358770535241,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0049833887043189366,0.0,0.00909090909090909,0.0,0.0044444444444444444,0.0,0.00909090909090909,0.0,0.0
159,MF679171,2015.16301369863,0.0051813471502590676,0.0015151515151515152,0.0042395336512983575,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.0,0.00909090909090909,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
160,MF598645,2015.16301369863,0.0051813471502590676,0.0030303030303030303,0.0042395336512983575,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816793893129771,0.008746355685131196,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.00909090909090909,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
161,MF598597,2015.2452054794521,0.0051813471502590676,0.0015151515151515152,0.005829358770535241,0.0019723865877712033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057251908396946565,0.008746355685131196,0.0,0.004098360655737705,0.0033222591362126247,0.019230769230769232,0.00909090909090909,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
162,MF598682,2015.2327735141491,0.010362694300518135,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.008746355685131196,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
163,KT275307,2015.3520547945207,0.010362694300518135,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.008746355685131196,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.008097165991902834,0.0,0.0,0.00909090909090909,0.0,0.0
164,KT275308,2015.3520547945207,0.010362694300518135,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.008746355685131196,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
165,KT275306,2015.3520547945207,0.010362694300518135,0.0030303030303030303,0.005829358770535241,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.003816793893129771,0.008746355685131196,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
166,MF598632,2015.16301369863,0.0051813471502590676,0.0030303030303030303,0.005299417064122946,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0058309037900874635,0.0,0.004098360655737705,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.004545454545454545,0.0,0.0
167,MF598643,2015.16301369863,0.015544041450777202,0.0030303030303030303,0.005299417064122946,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0010718113612004287,0.0,0.0,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0044444444444444444,0.012048192771084338,0.004545454545454545,0.0,0.004830917874396135
168,MF598615,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
169,MF598686,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
170,MF598694,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.008746355685131196,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.012048192771084338,0.00909090909090909,0.0,0.0
171,MF598611,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
172,MF598631,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
173,MF598666,2015.2195860206043,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
174,MF598613,2015.16301369863,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
175,MF598607,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.0,0.0,0.012048192771084338,0.00909090909090909,0.008849557522123894,0.0
176,MF598602,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
177,MF598628,2015.2452054794521,0.015544041450777202,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.008097165991902834,0.0044444444444444444,0.0,0.00909090909090909,0.008849557522123894,0.0
178,MF598627,2015.16301369863,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
179,MF598625,2015.2452054794521,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
180,MF598622,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0049833887043189366,0.009615384615384616,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
181,MF598660,2015.16301369863,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.008097165991902834,0.0044444444444444444,0.012048192771084338,0.00909090909090909,0.008849557522123894,0.0
182,MF598701,2015.327397260274,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.009615384615384616,0.01818181818181818,0.004048582995951417,0.008888888888888889,0.012048192771084338,0.00909090909090909,0.008849557522123894,0.0
183,MF598595,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.0,0.0,0.012048192771084338,0.00909090909090909,0.0,0.0
184,MF598603,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.0,0.0,0.012048192771084338,0.00909090909090909,0.0,0.0
185,MF598594,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.0,0.0,0.012048192771084338,0.00909090909090909,0.0,0.0
186,MF598608,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.0,0.0,0.012048192771084338,0.00909090909090909,0.0,0.0
187,MF598664,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.0,0.0
188,KT368878,2015.16301369863,0.010362694300518135,0.004545454545454545,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0033003300330033004,0.00273224043715847,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.0,0.0,0.0,0.00909090909090909,0.008849557522123894,0.0
189,MW545528,2015.890956658846,0.010362694300518135,0.0030303030303030303,0.00794912559618442,0.0039447731755424065,0.0,0.003424657534246575,0.0,0.0,0.0,0.007142857142857143,0.0010718113612004287,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.0,0.004098360655737705,0.008305647840531562,0.019230769230769232,0.02727272727272727,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
190,KX108946,2015.376712328767,0.010362694300518135,0.0030303030303030303,0.007419183889772125,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.008305647840531562,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
191,MW545527,2015.9986301369863,0.010362694300518135,0.0030303030303030303,0.00794912559618442,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0033444816053511705,0.003816793893129771,0.0029154518950437317,0.0,0.004098360655737705,0.006644518272425249,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.045454545454545456,0.0,0.0
192,MF598618,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
193,MF598604,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0044444444444444444,0.0,0.00909090909090909,0.0,0.0
194,MF598680,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
195,MF598657,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0024154589371980675
196,MF598646,2015.2452054794521,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.012048192771084338,0.00909090909090909,0.0,0.0
197,MF598684,2015.1701640295812,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
198,MF598685,2015.1701640295812,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
199,MF598688,2015.2452054794521,0.015544041450777202,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0058309037900874635,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
200,KX108945,2015.4068493150685,0.015544041450777202,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.008746355685131196,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
201,MF598612,2015.16301369863,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
202,MF598691,2015.2452054794521,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
203,MF598693,2015.2452054794521,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.004098360655737705,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
204,MF598661,2015.1848628676187,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
205,MF598692,2015.1848628676187,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
206,MF598633,2015.1859529160565,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
207,MF598662,2015.1859529160565,0.015544041450777202,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
208,KT368868,2015.1828008226385,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
209,KT368876,2015.227366677191,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
210,KT368877,2015.227366677191,0.010362694300518135,0.0030303030303030303,0.006359300476947536,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0
211,KT368871,2015.16301369863,0.010362694300518135,0.0030303030303030303,0.00688924218335983,0.0039447731755424065,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0019083969465648854,0.0029154518950437317,0.0,0.00273224043715847,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.004048582995951417,0.0,0.0,0.00909090909090909,0.0,0.0024154589371980675
212,MW086527,2016.3750280672502,0.010362694300518135,0.006060606060606061,0.00688924218335983,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.028846153846153848,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
213,MW086537,2016.3725154229312,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
214,MW086540,2016.4139344262296,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
215,MW086539,2016.4139344262296,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0010718113612004287,0.0016722408026755853,0.0057251908396946565,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0049833887043189366,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
216,MW086534,2016.4139344262296,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0049833887043189366,0.028846153846153848,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
217,MW086535,2016.4139344262296,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0049833887043189366,0.028846153846153848,0.02727272727272727,0.016194331983805668,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
218,MW086538,2016.4139344262296,0.010362694300518135,0.007575757575757576,0.00794912559618442,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.008849557522123894,0.007246376811594203
219,MW086530,2016.4139344262296,0.010362694300518135,0.007575757575757576,0.00794912559618442,0.007889546351084813,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.02727272727272727,0.016194331983805668,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
220,MW086528,2016.368425851524,0.010362694300518135,0.007575757575757576,0.00794912559618442,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.02727272727272727,0.016194331983805668,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
221,MW086529,2016.368425851524,0.010362694300518135,0.007575757575757576,0.00794912559618442,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.02727272727272727,0.016194331983805668,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
222,MW086536,2016.3437532634894,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
223,MW086531,2016.3462450376232,0.010362694300518135,0.007575757575757576,0.007419183889772125,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0016722408026755853,0.003816793893129771,0.0029154518950437317,0.006600660066006601,0.00546448087431694,0.0033222591362126247,0.019230769230769232,0.01818181818181818,0.012145748987854251,0.0,0.0,0.00909090909090909,0.0,0.004830917874396135
